session_id,t,x,y,event_type,buttons,button,click_id,target_id,label,phase,phase_progress,extra
2026-02-25_150019,25891.600623,429,179,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.611684,428,179,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.619795,428,178,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.627855,426,177,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.635902,425,177,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.645692,425,177,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.659724,425,176,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.675711,424,176,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.694614,424,175,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.710653,424,175,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.726508,424,175,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.739754,423,175,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.75832,423,174,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.771759,423,174,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.789132,422,173,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.803798,422,173,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.811845,421,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.819897,421,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.829763,421,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.837814,420,170,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.84586,419,170,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.853906,419,169,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.861953,418,168,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.870012,418,167,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.878069,417,167,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.886113,417,166,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.897355,417,166,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.909741,417,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.927891,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.943735,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.959371,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.974755,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25891.990316,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.006227,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.022248,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.037902,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.053593,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.068895,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.084648,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.100534,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.115743,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.13124,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.147219,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.162905,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.179136,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.194714,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.210928,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.223849,416,165,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.231912,415,167,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.241669,415,167,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.255721,415,168,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.263796,415,170,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.27184,415,171,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.279882,416,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.288909,416,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.303745,416,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.319322,417,172,move,0,,232,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.3279,417,172,down,1,left,233,128,P3_BLOCK,3,0,{}
2026-02-25_150019,25892.328369,417,172,target_end,1,,233,128,P3_BLOCK,3,0,"{""outcome"": ""HIT""}"
2026-02-25_150019,25892.328418,417,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.336469,418,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.350422,418,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.361791,418,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.382475,419,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.398359,419,172,move,1,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.410025,419,172,up,1,left,233,129,P3_BLOCK,3,1,"{""hold_ms"": """"}"
2026-02-25_150019,25892.410065,419,172,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.418116,420,172,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.426171,421,173,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.434221,425,173,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.442264,430,174,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.450306,435,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.458348,442,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.466391,455,176,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.476017,469,177,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.489719,487,178,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.497803,529,182,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.505846,552,184,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.513905,580,185,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.521959,612,187,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.530001,646,189,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.538045,689,191,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.54609,720,192,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.554135,758,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.56218,782,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.57023,810,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.578293,827,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.586557,827,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.594937,852,194,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.603025,860,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.618395,863,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.634291,863,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.642337,862,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.650402,860,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.659765,860,193,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.667814,854,192,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.681923,848,192,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.691829,841,191,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.699923,829,189,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.707972,824,188,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.716573,824,188,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.724633,810,187,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.732699,805,187,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.740749,800,187,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.748791,795,187,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.756838,791,186,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.764883,787,185,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.776261,784,184,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.787739,782,182,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.795839,778,180,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.803889,775,178,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.81193,772,177,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.819972,770,176,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.828017,769,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.836063,768,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.853884,768,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.86935,768,175,move,0,,233,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.875969,768,175,down,1,left,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.876185,768,175,misclick,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.8774,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.885479,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.901275,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.91725,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.932937,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.948845,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.964062,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.979433,768,175,move,1,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.982358,769,175,up,1,left,234,129,P3_BLOCK,3,1,"{""hold_ms"": """"}"
2026-02-25_150019,25892.98978,769,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25892.997868,770,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.005939,773,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.013989,774,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.02206,776,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.030106,777,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.038148,778,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.057949,778,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.073638,778,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.089513,778,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.105453,778,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.117768,779,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.125853,786,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.133904,792,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.141947,799,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.149992,804,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.158037,811,175,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.166079,816,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.174128,818,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.182193,819,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.199746,819,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.215093,819,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.230642,819,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.246282,819,176,move,0,,234,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.248018,819,176,down,1,left,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.248249,819,176,misclick,1,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.262179,819,176,move,1,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.27812,819,176,move,1,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.293906,819,176,move,1,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.309944,819,176,move,1,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.312099,819,176,up,1,left,235,129,P3_BLOCK,3,1,"{""hold_ms"": """"}"
2026-02-25_150019,25893.325935,819,176,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.335882,816,176,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.343977,803,175,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.352072,796,175,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.360124,786,174,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.368172,775,173,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.376223,769,173,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.38427,763,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.392324,760,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.400369,759,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.420894,759,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.436833,759,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.452789,759,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.464492,759,172,move,0,,235,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.464761,759,171,down,1,left,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.464833,759,171,misclick,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.484742,759,171,move,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.500423,759,171,move,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.51634,759,171,move,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.531994,759,171,move,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.547535,759,171,move,1,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.554191,759,171,up,1,left,236,129,P3_BLOCK,3,1,"{""hold_ms"": """"}"
2026-02-25_150019,25893.555618,759,171,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.563682,759,171,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.577993,759,171,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.586463,760,171,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.594517,766,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.60257,767,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.610634,770,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.618685,772,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.626738,773,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.634783,774,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.64283,775,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.658088,775,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.673979,775,172,move,0,,236,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.69003,775,172,down,1,left,237,129,P3_BLOCK,3,1,{}
2026-02-25_150019,25893.690669,775,172,target_end,1,,237,129,P3_BLOCK,3,1,"{""outcome"": ""HIT""}"
2026-02-25_150019,25893.690712,775,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.705977,775,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.721852,776,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.729916,778,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.737969,779,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.75328,779,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.768633,779,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.784411,779,172,move,1,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.794166,779,172,up,1,left,237,120,P3_BLOCK,3,2,"{""hold_ms"": """"}"
2026-02-25_150019,25893.794218,779,172,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.815094,779,172,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.830642,779,172,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.843866,781,172,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.851931,793,172,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.859978,805,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.868022,822,174,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.876065,838,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.884107,858,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.892152,874,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.9002,900,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.908249,920,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.916313,941,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.924395,941,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.93581,962,174,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.943871,1007,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.952481,1007,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.960541,1035,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.968602,1051,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.976646,1061,173,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.984692,1075,174,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25893.992733,1083,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.001774,1083,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.015812,1099,177,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.02394,1114,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.031987,1116,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.040032,1118,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.048075,1119,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.064277,1119,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.079844,1119,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.095889,1119,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.112043,1119,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.121825,1120,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.129874,1122,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.137917,1124,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.145962,1127,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.15401,1128,179,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.162054,1132,178,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.170096,1135,178,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.178139,1136,177,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.186182,1139,176,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.194227,1140,176,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.202465,1140,176,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.221466,1141,175,move,0,,237,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.226028,1141,175,down,1,left,238,120,P3_BLOCK,3,2,{}
2026-02-25_150019,25894.226742,1141,175,target_end,1,,238,120,P3_BLOCK,3,2,"{""outcome"": ""HIT""}"
2026-02-25_150019,25894.237412,1141,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.253439,1141,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.269086,1142,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.281831,1142,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.300619,1143,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.316602,1143,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.33061,1143,175,move,1,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.331004,1145,175,up,1,left,238,118,P3_BLOCK,3,3,"{""hold_ms"": """"}"
2026-02-25_150019,25894.338669,1146,175,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.346734,1149,175,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.354796,1153,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.362849,1162,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.371822,1162,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.385809,1185,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.394052,1199,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.40383,1214,174,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.411917,1247,173,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.419963,1263,173,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.428005,1280,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.436046,1297,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.444094,1314,171,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.452471,1314,171,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.460516,1341,170,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.468568,1357,170,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.47662,1366,169,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.484663,1381,169,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.492707,1390,169,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.500748,1397,168,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.508796,1405,167,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.516838,1408,166,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.52489,1410,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.535919,1410,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.551726,1410,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.567092,1410,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.583086,1410,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.598389,1411,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.611822,1412,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.619943,1417,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.62799,1420,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.637822,1420,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.645908,1430,165,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.659808,1440,167,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.667913,1454,169,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.67596,1459,170,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.68581,1459,170,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.701805,1470,171,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.710649,1476,171,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.718708,1483,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.726761,1487,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.734812,1489,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.742863,1490,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.755445,1490,172,move,0,,238,118,P3_BLOCK,3,3,{}
2026-02-25_150019,25894.765922,1490,172,down,1,left,239,118,P3_BLOCK,3,3,{}
